id,price_amount,marketing_carrier_name,origin_place_name,origin_place_iata,destination_place_name,destination_place_iata,departure_datetime,arrival_datetime,departure_query,arrival_query,segment_count,total_flight_duration,flight_score
"17075-2305221540--31250,-32339-2-9715-2305230225",449.4,Thai VietJet Air > Etihad Airways > Etihad Airways,Taipei Taiwan Taoyuan > Bangkok Suvarnabhumi > Abu Dhabi International,TPE > BKK > AUH,Bangkok Suvarnabhumi > Abu Dhabi International > Bahrain,BKK > AUH > BAH,2023-05-22 15:40:00,2023-05-23 02:25:00,TPE,BAH,3,670,822.73
"17075-2305220215--32454,-32301-2-9834-2305222155",509.69,Cebu Pacific > Cebu Pacific > flydubai,Taipei Taiwan Taoyuan > Manila Ninoy Aquino > Dubai,TPE > MNL > DXB,Manila Ninoy Aquino > Dubai > Beirut,MNL > DXB > BEY,2023-05-22 02:15:00,2023-05-22 21:55:00,TPE,BEY,3,950,976.36
"17075-2305220215--32454,-31061-2-9882-2305230055",477.56,Cebu Pacific > Cebu Pacific > Fly Baghdad,Taipei Taiwan Taoyuan > Manila Ninoy Aquino > Dubai,TPE > MNL > DXB,Manila Ninoy Aquino > Dubai > Baghdad International,MNL > DXB > BGW,2023-05-22 02:15:00,2023-05-23 00:55:00,TPE,BGW,3,875,919.23
17075-2305221400--30859-0-9970-2305221645,237.95,STARLUX Airlines,Taipei Taiwan Taoyuan,TPE,Bangkok Suvarnabhumi,BKK,2023-05-22 14:00:00,2023-05-22 16:45:00,TPE,BKK,1,225,362.95
"17075-2305221025--31651,-31924-1-10258-2305222340",266.2,Philippines AirAsia > Royal Brunei ,Taipei Taiwan Taoyuan > Manila Ninoy Aquino,TPE > MNL,Manila Ninoy Aquino > Bandar Seri Begawan,MNL > BWN,2023-05-22 10:25:00,2023-05-22 23:40:00,TPE,BWN,2,260,452.87
17075-2305221555--31757-1-10485-2305231105,200.57,Scoot > Scoot,Taipei Taiwan Taoyuan > Singapore Changi,TPE > SIN,Singapore Changi > Soekarno-Hatta,SIN > CGK,2023-05-22 15:55:00,2023-05-23 11:05:00,TPE,CGK,2,395,432.24
17075-2305220950--32611-2-10610-2305222155,245.99,AirAsia > AirAsia,Taipei Taiwan Taoyuan > Kuala Lumpur International,TPE > KUL,Kota Kinabalu > Colombo Bandaranayake,BKI > CMB,2023-05-22 09:50:00,2023-05-22 21:55:00,TPE,CMB,2,420,485.99
"17075-2305221540--31250,-31768-1-10901-2305230025",234.1,Thai VietJet Air > Thai AirAsia,Taipei Taiwan Taoyuan > Don Mueang,TPE > DMK,Bangkok Suvarnabhumi > Hazrat Shahjalal International Airport ,BKK > DAC,2023-05-22 15:40:00,2023-05-23 00:25:00,TPE,DAC,2,370,457.43
17075-2305221745--31876-1-10957-2305232010,485.53,Singapore Airlines > Singapore Airlines,Taipei Taiwan Taoyuan > Singapore Changi,TPE > SIN,Singapore Changi > Indira Gandhi International ,SIN > DEL,2023-05-22 17:45:00,2023-05-23 20:10:00,TPE,DEL,2,620,792.2
"17075-2305221555--32709,-32611,-32433-3-11001-2305241225",522.9,AirAsia X > AirAsia > Citilink > Citilink,Taipei Taiwan Taoyuan > Kuala Lumpur International > Halim Perdana Kusuma > Bali (Denpasar),TPE > KUL > HLP > DPS,Kuala Lumpur International > Soekarno-Hatta > Bali (Denpasar) > Dili,KUL > CGK > DPS > DIL,2023-05-22 15:55:00,2023-05-24 12:25:00,TPE,DIL,4,640,936.23
"17075-2305221335--32444,-32339-2-11089-2305230220",483.65,China Airlines > Etihad Airways > Etihad Airways,Taipei Taiwan Taoyuan > Bangkok Suvarnabhumi > Abu Dhabi International,TPE > BKK > AUH,Bangkok Suvarnabhumi > Abu Dhabi International > Hamad International,BKK > AUH > DOH,2023-05-22 13:35:00,2023-05-23 02:20:00,TPE,DOH,3,660,853.65
"17075-2305221000--32253,-32439-2-11191-2305230005",618.99,Hainan Airlines > China Southern > China Southern,Taipei Taiwan Taoyuan > Guangzhou > Urumqi,TPE > CAN > URC,Guangzhou > Urumqi > Dushanbe,CAN > URC > DYU,2023-05-22 10:00:00,2023-05-23 00:05:00,TPE,DYU,3,615,973.99
"17075-2305220215--32454,-31973-3-11389-2305231140",511.3,Cebu Pacific > Cebu Pacific > Pegasus Airlines > Pegasus Airlines,Taipei Taiwan Taoyuan > Manila Ninoy Aquino > Dubai > Istanbul Sabiha,TPE > MNL > DXB > SAW,Manila Ninoy Aquino > Dubai > Istanbul Sabiha > Ankara Esenboga,MNL > DXB > SAW > ESB,2023-05-22 02:15:00,2023-05-23 11:40:00,TPE,ESB,4,1050,1061.3
"17122-2305220925--32444,-32339,-31669-2-11431-2305230850",581.99,China Airlines > Etihad Airways > Wizz Air,Taipei Sung Shan > Gimpo International Airport > Abu Dhabi International,TSA > GMP > AUH,Gimpo International Airport > Abu Dhabi International > Yerevan,GMP > AUH > EVN,2023-05-22 09:25:00,2023-05-23 08:50:00,TPE,EVN,3,925,1040.32
"17075-2305221315--32253,-32439-2-11636-2305230810",596.99,Hainan Airlines > China Southern > China Southern,Taipei Taiwan Taoyuan > Beijing Daxing > Urumqi,TPE > PKX > URC,Beijing Capital > Urumqi > Bishkek,PEK > URC > FRU,2023-05-22 13:15:00,2023-05-23 08:10:00,TPE,FRU,3,595,945.32
"17075-2305220215--32454,-32532-2-12042-2305230550",452.0,Cebu Pacific > Cebu Pacific > Azerbaijan Airlines,Taipei Taiwan Taoyuan > Manila Ninoy Aquino > Dubai,TPE > MNL > DXB,Manila Ninoy Aquino > Dubai > Baku Heydar Aliyev International,MNL > DXB > GYD,2023-05-22 02:15:00,2023-05-23 05:50:00,TPE,GYD,3,890,898.67
17075-2305221425--30859-0-12071-2305221625,140.85,STARLUX Airlines,Taipei Taiwan Taoyuan,TPE,Hanoi,HAN,2023-05-22 14:25:00,2023-05-22 16:25:00,TPE,HAN,1,180,250.85
17075-2305222155--31444-0-12409-2305230130,104.4,Tigerair Taiwan,Taipei Taiwan Taoyuan,TPE,Incheon International Airport,ICN,2023-05-22 21:55:00,2023-05-23 01:30:00,TPE,ICN,1,155,206.07
"17075-2305221540--31250,-31939-2-12461-2305230340",807.6,Thai VietJet Air > Qatar Airways,Taipei Taiwan Taoyuan > Hamad International,TPE > DOH,Bangkok Suvarnabhumi > Imam Khomeini International,BKK > IKA,2023-05-22 15:40:00,2023-05-23 03:40:00,TPE,IKA,2,360,1027.6
17075-2305221405--31767-1-12569-2305222210,467.2,Thai Airways > Thai Airways,Taipei Taiwan Taoyuan > Bangkok Suvarnabhumi,TPE > BKK,Bangkok Suvarnabhumi > Islamabad,BKK > ISB,2023-05-22 14:05:00,2023-05-22 22:10:00,TPE,ISB,2,535,745.53
17075-2305221405--31766-1-13288-2305231225,483.36,Thai Smile > Thai Smile,Taipei Taiwan Taoyuan > Bangkok Suvarnabhumi,TPE > BKK,Bangkok Suvarnabhumi > Kathmandu,BKK > KTM,2023-05-22 14:05:00,2023-05-23 12:25:00,TPE,KTM,2,430,726.69
17075-2305221555--32709-0-13311-2305222040,110.73,AirAsia X,Taipei Taiwan Taoyuan,TPE,Kuala Lumpur International,KUL,2023-05-22 15:55:00,2023-05-22 20:40:00,TPE,KUL,1,285,255.73
"17075-2305220215--32454,-32180-2-13344-2305222010",334.99,Cebu Pacific > Cebu Pacific > Jazeera Airways,Taipei Taiwan Taoyuan > Manila Ninoy Aquino > Dubai,TPE > MNL > DXB,Manila Ninoy Aquino > Dubai > Kuwait,MNL > DXB > KWI,2023-05-22 02:15:00,2023-05-22 20:10:00,TPE,KWI,3,815,756.66
"17075-2305221555--32709,-32348-2-13445-2305231110",640.1,AirAsia X > Emirates > Emirates,Taipei Taiwan Taoyuan > Kuala Lumpur International > Dubai,TPE > KUL > DXB,Kuala Lumpur International > Dubai > Larnaca,KUL > DXB > LCA,2023-05-22 15:55:00,2023-05-23 11:10:00,TPE,LCA,3,960,1110.1
"17075-2305222100--31250,-31062-1-13938-2305231130",400.04,Thai VietJet Air > SalamAir,Taipei Taiwan Taoyuan > Bangkok Suvarnabhumi,TPE > BKK,Bangkok Suvarnabhumi > Muscat,BKK > MCT,2023-05-22 21:00:00,2023-05-23 11:30:00,TPE,MCT,2,590,696.71
"17075-2305222100--31250,-31768-1-14155-2305231135",262.99,Thai VietJet Air > Thai AirAsia,Taipei Taiwan Taoyuan > Don Mueang,TPE > DMK,Bangkok Suvarnabhumi > Velana International,BKK > MLE,2023-05-22 21:00:00,2023-05-23 11:35:00,TPE,MLE,2,485,524.66
17075-2305220215--32454-0-14213-2305220445,72.15,Cebu Pacific,Taipei Taiwan Taoyuan,TPE,Manila Ninoy Aquino,MNL,2023-05-22 02:15:00,2023-05-22 04:45:00,TPE,MNL,1,150,172.15
"17075-2305222155--31444,-32708-2-25715-2305231930",636.0,Tigerair Taiwan > Air Astana > Air Astana,Taipei Taiwan Taoyuan > Incheon International Airport > Almaty,TPE > ICN > ALA,Incheon International Airport > Almaty > Astana Nursultan Nazarbayev,ICN > ALA > NQZ,2023-05-22 21:55:00,2023-05-23 19:30:00,TPE,NQZ,3,675,1011.0
17075-2305220645--31757-0-14788-2305221110,161.9,Scoot,Taipei Taiwan Taoyuan,TPE,Tokyo Narita,NRT,2023-05-22 06:45:00,2023-05-22 11:10:00,TPE,NRT,1,205,280.23
17075-2305220740--32444-0-15277-2305221055,394.59,China Airlines,Taipei Taiwan Taoyuan,TPE,Beijing Capital,PEK,2023-05-22 07:40:00,2023-05-22 10:55:00,TPE,PEK,1,195,509.59
"17075-2305220130--31757,-32166-1-15458-2305221450",288.54,Scoot > Jetstar,Taipei Taiwan Taoyuan > Singapore Changi,TPE > SIN,Singapore Changi > Phnom Penh,SIN > PNH,2023-05-22 01:30:00,2023-05-22 14:50:00,TPE,PNH,2,410,525.21
"17075-2305220215--32454,-32036-2-16029-2305222040",365.99,Cebu Pacific > Cebu Pacific > Flynas,Taipei Taiwan Taoyuan > Manila Ninoy Aquino > Dubai,TPE > MNL > DXB,Manila Ninoy Aquino > Dubai > Riyadh,MNL > DXB > RUH,2023-05-22 02:15:00,2023-05-22 20:40:00,TPE,RUH,3,825,790.99
17075-2305221555--31757-0-16292-2305222045,161.92,Scoot,Taipei Taiwan Taoyuan,TPE,Singapore Changi,SIN,2023-05-22 15:55:00,2023-05-22 20:45:00,TPE,SIN,1,290,308.59
"17075-2305222155--31444,-31714-1-16759-2305231320",474.6,Tigerair Taiwan > Uzbekistan Airways,Taipei Taiwan Taoyuan > Incheon International Airport,TPE > ICN,Incheon International Airport > Tashkent,ICN > TAS,2023-05-22 21:55:00,2023-05-23 13:20:00,TPE,TAS,2,585,769.6
"17075-2305220215--32454,-32301-2-16785-2305230445",559.38,Cebu Pacific > Cebu Pacific > flydubai,Taipei Taiwan Taoyuan > Manila Ninoy Aquino > Dubai,TPE > MNL > DXB,Manila Ninoy Aquino > Dubai > Tbilisi,MNL > DXB > TBS,2023-05-22 02:15:00,2023-05-23 04:45:00,TPE,TBS,3,915,1014.38
17075-2305222115--32456-1-16995-2305230745,808.17,Cathay Pacific > Cathay Pacific,Taipei Taiwan Taoyuan > Hong Kong Intl,TPE > HKG,Hong Kong Intl > Ben Gurion Intl,HKG > TLV,2023-05-22 21:15:00,2023-05-23 07:45:00,TPE,TLV,2,735,1153.17
17075-2305221320--32128-1-25768-2305231700,547.04,Korean Air > Korean Air,Taipei Taiwan Taoyuan > Incheon International Airport,TPE > ICN,Incheon International Airport > Chinggis Khaan,ICN > UBN,2023-05-22 13:20:00,2023-05-23 17:00:00,TPE,UBN,2,370,770.37
"17075-2305220130--31757,-31766-2-17606-2305221945",355.09,Thai Smile > Scoot > Scoot,Bangkok Suvarnabhumi > Taipei Taiwan Taoyuan > Singapore Changi,BKK > TPE > SIN,Vientiane > Singapore Changi > Bangkok Suvarnabhumi,VTE > SIN > BKK,2023-05-22 18:25:00,2023-05-22 14:40:00,TPE,VTE,3,495,670.09
"25768-2305221130--32224,-32708,-32301-2-9445-2305232120",782.2,Hunnu Air > Air Astana > flydubai,Chinggis Khaan > Almaty > Dubai,UBN > ALA > DXB,Almaty > Dubai > Amman Queen Alia,ALA > DXB > AMM,2023-05-22 11:30:00,2023-05-23 21:20:00,UBN,AMM,3,715,1170.53
"25768-2305220610--32052,-32439-2-9561-2305232330",961.99,MIAT Mongolian Airlines > China Southern > China Southern,Chinggis Khaan > Beijing Daxing > Urumqi,UBN > PKX > URC,Beijing Capital > Urumqi > Ashgabat,PEK > URC > ASB,2023-05-22 06:10:00,2023-05-23 23:30:00,UBN,ASB,3,630,1321.99
"25768-2305220610--32052,-31939-2-9618-2305231025",596.0,MIAT Mongolian Airlines > Qatar Airways > Qatar Airways,Chinggis Khaan > Beijing Daxing > Hamad International,UBN > PKX > DOH,Beijing Capital > Hamad International > Abu Dhabi International,PEK > DOH > AUH,2023-05-22 06:10:00,2023-05-23 10:25:00,UBN,AUH,3,755,997.67
"25768-2305221320--32558,-32257-2-9715-2305231705",843.9,Asiana Airlines > Gulf Air,Chinggis Khaan > Manila Ninoy Aquino,UBN > MNL,Incheon International Airport > Bahrain,ICN > BAH,2023-05-22 13:20:00,2023-05-23 17:05:00,UBN,BAH,2,755,1195.57
"25768-2305221130--32224,-31734-3-9834-2305232000",843.99,Hunnu Air > Turkish Airlines > Turkish Airlines > Turkish Airlines,Chinggis Khaan > Almaty > Ankara Esenboga > Adana,UBN > ALA > ESB > ADA,Almaty > Ankara Esenboga > Adana > Beirut,ALA > ESB > ADA > BEY,2023-05-22 11:30:00,2023-05-23 20:00:00,UBN,BEY,4,705,1278.99
"25768-2305221130--32224,-31734-3-9882-2305240200",892.99,Hunnu Air > Turkish Airlines,Chinggis Khaan > Almaty,UBN > ALA,Almaty > Ankara Esenboga,ALA > ESB,2023-05-22 11:30:00,2023-05-23 11:45:00,UBN,BGW,2,580,1186.32
"25768-2305221320--32558,-32161-1-9970-2305222335",375.3,Asiana Airlines > Jin Air,Chinggis Khaan > Incheon International Airport,UBN > ICN,Incheon International Airport > Bangkok Suvarnabhumi,ICN > BKK,2023-05-22 13:20:00,2023-05-22 23:35:00,UBN,BKK,2,535,653.63
"25768-2305221320--32558,-32179,-31924-2-10258-2305230805",443.99,Asiana Airlines > Jeju Air > Royal Brunei ,Chinggis Khaan > Incheon International Airport > Kota Kinabalu,UBN > ICN > BKI,Incheon International Airport > Kota Kinabalu > Bandar Seri Begawan,ICN > BKI > BWN,2023-05-22 13:20:00,2023-05-23 08:05:00,UBN,BWN,3,555,778.99
"25768-2305221320--32558,-32709,-32211-2-10485-2305230925",424.99,Asiana Airlines > AirAsia X > Indonesia AirAsia,Chinggis Khaan > Incheon International Airport > Kuala Lumpur International,UBN > ICN > KUL,Incheon International Airport > Kuala Lumpur International > Soekarno-Hatta,ICN > KUL > CGK,2023-05-22 13:20:00,2023-05-23 09:25:00,UBN,CGK,3,700,808.32
"25768-2305221320--32558,-32709,-32611-2-10610-2305232155",446.99,Asiana Airlines > AirAsia X > AirAsia,Chinggis Khaan > Incheon International Airport > Kuala Lumpur International,UBN > ICN > KUL,Incheon International Airport > Kuala Lumpur International > Colombo Bandaranayake,ICN > KUL > CMB,2023-05-22 13:20:00,2023-05-23 21:55:00,UBN,CMB,3,795,861.99
"25768-2305220610--32052,-32442-2-10901-2305231335",446.0,MIAT Mongolian Airlines > China Eastern > China Eastern,Chinggis Khaan > Beijing Daxing > Kunming,UBN > PKX > KMG,Beijing Capital > Kunming > Hazrat Shahjalal International Airport ,PEK > KMG > DAC,2023-05-22 06:10:00,2023-05-23 13:35:00,UBN,DAC,3,485,757.67
25768-2305221320--32558-1-10957-2305231555,614.32,Asiana Airlines > Asiana Airlines,Chinggis Khaan > Incheon International Airport,UBN > ICN,Incheon International Airport > Indira Gandhi International ,ICN > DEL,2023-05-22 13:20:00,2023-05-23 15:55:00,UBN,DEL,2,635,925.99
"25768-2305220745--32052,-32166,-31940-3-11001-2305231425",1170.0,MIAT Mongolian Airlines > Jetstar > Jetstar > Qantas,Chinggis Khaan > Tokyo Narita > Cairns > Darwin,UBN > NRT > CNS > DRW,Tokyo Narita > Cairns > Darwin > Dili,NRT > CNS > DRW > DIL,22-05-2023 07:45:00,22-05-2023 14:25:00,UBN,DIL,4,970,1693.33
"25768-2305221130--32224,-31973-2-11089-2305240045",694.0,Hunnu Air > Pegasus Airlines > Pegasus Airlines,Chinggis Khaan > Almaty > Istanbul Sabiha,UBN > ALA > SAW,Almaty > Istanbul Sabiha > Hamad International,ALA > SAW > DOH,2023-05-22 11:30:00,2023-05-24 00:45:00,UBN,DOH,3,850,1127.33
"25768-2305221130--32224,-31714-2-11191-2305240900",747.59,Hunnu Air > Uzbekistan Airways > Uzbekistan Airways,Chinggis Khaan > Almaty > Tashkent,UBN > ALA > TAS,Almaty > Tashkent > Dushanbe,ALA > TAS > DYU,2023-05-22 11:30:00,2023-05-24 09:00:00,UBN,DYU,3,400,1030.92
"25768-2305221130--32224,-31734-1-11389-2305231145",531.3,Hunnu Air > Turkish Airlines,Chinggis Khaan > Almaty,UBN > ALA,Almaty > Ankara Esenboga,ALA > ESB,2023-05-22 11:30:00,2023-05-23 11:45:00,UBN,ESB,2,580,824.63
"25768-2305221130--32224,-31973-3-11431-2305240200",771.3,Hunnu Air > Pegasus Airlines > Pegasus Airlines > Pegasus Airlines,Chinggis Khaan > Almaty > Istanbul Sabiha > Antalya,UBN > ALA > SAW > AYT,Almaty > Istanbul Sabiha > Antalya > Yerevan,ALA > SAW > AYT > EVN,2023-05-22 11:30:00,2023-05-24 02:00:00,UBN,EVN,4,800,1237.97
"25768-2305221130--32224,-32708-1-11636-2305221825",460.6,Hunnu Air > Air Astana,Chinggis Khaan > Almaty,UBN > ALA,Almaty > Bishkek,ALA > FRU,2023-05-22 11:30:00,2023-05-22 18:25:00,UBN,FRU,2,290,657.27
"25768-2305221130--32224,-31714-2-12042-2305231635",625.3,Hunnu Air > Uzbekistan Airways > Uzbekistan Airways,Chinggis Khaan > Almaty > Tashkent,UBN > ALA > TAS,Almaty > Tashkent > Baku Heydar Aliyev International,ALA > TAS > GYD,2023-05-22 11:30:00,2023-05-23 16:35:00,UBN,GYD,3,515,946.97
"25768-2305221320--32558,-32179-1-12071-2305222345",351.1,Asiana Airlines > Jeju Air,Chinggis Khaan > Incheon International Airport,UBN > ICN,Incheon International Airport > Hanoi,ICN > HAN,2023-05-22 13:20:00,2023-05-22 23:45:00,UBN,HAN,2,470,607.77
25768-2305221320--32558-0-12409-2305221735,238.2,Asiana Airlines,Chinggis Khaan,UBN,Incheon International Airport,ICN,2023-05-22 13:20:00,2023-05-22 17:35:00,UBN,ICN,1,195,353.2
"25768-2305220610--32052,-31939-2-12461-2305231020",743.53,MIAT Mongolian Airlines > Qatar Airways > Qatar Airways,Chinggis Khaan > Beijing Daxing > Hamad International,UBN > PKX > DOH,Beijing Capital > Hamad International > Imam Khomeini International,PEK > DOH > IKA,2023-05-22 06:10:00,2023-05-23 10:20:00,UBN,IKA,3,820,1166.86
"25768-2305220840--32128,-32690-2-12569-2305231900",766.3,Korean Air > Air China > Air China,Chinggis Khaan > Incheon International Airport > Beijing Capital,UBN > ICN > PEK,Incheon International Airport > Beijing Capital > Islamabad,ICN > PEK > ISB,2023-05-22 08:40:00,2023-05-23 19:00:00,UBN,ISB,3,735,1161.3
25768-2305221305--32128-1-13288-2305231740,650.99,Korean Air > Korean Air,Chinggis Khaan > Incheon International Airport,UBN > ICN,Incheon International Airport > Kathmandu,ICN > KTM,2023-05-22 13:05:00,2023-05-23 17:40:00,UBN,KTM,2,625,959.32
"25768-2305221320--32558,-31705-2-13311-2305231225",390.99,Asiana Airlines > VietJet Air > VietJet Air,Chinggis Khaan > Incheon International Airport > Ho Chi Minh City,UBN > ICN > SGN,Incheon International Airport > Ho Chi Minh City > Kuala Lumpur International,ICN > SGN > KUL,2023-05-22 13:20:00,2023-05-23 12:25:00,UBN,KUL,3,625,749.32
"25768-2305221130--32224,-31734-3-13344-2305240130",605.5,Hunnu Air > Turkish Airlines > Turkish Airlines > Turkish Airlines,Chinggis Khaan > Almaty > Ankara Esenboga > Istanbul Sabiha,UBN > ALA > ESB > SAW,Almaty > Ankara Esenboga > Istanbul Sabiha > Kuwait,ALA > ESB > SAW > KWI,2023-05-22 11:30:00,2023-05-24 01:30:00,UBN,KWI,4,855,1090.5
"25768-2305221150--32690,-32544-2-13445-2305231340",1063.99,Air China > Austrian Airlines,Chinggis Khaan > Vienna,UBN > VIE,Beijing Capital > Larnaca,PEK > LCA,2023-05-22 11:50:00,2023-05-23 13:40:00,UBN,LCA,2,310,1267.32
"25768-2305220840--32128,-31062-2-13938-2305231130",813.53,Korean Air > Korean Air > SalamAir,Chinggis Khaan > Incheon International Airport > Bangkok Suvarnabhumi,UBN > ICN > BKK,Incheon International Airport > Bangkok Suvarnabhumi > Muscat,ICN > BKK > MCT,2023-05-22 08:40:00,2023-05-23 11:30:00,UBN,MCT,3,920,1270.2
"25768-2305221320--32558,-32709,-32611-2-14155-2305232345",533.99,Asiana Airlines > AirAsia X > AirAsia,Chinggis Khaan > Incheon International Airport > Kuala Lumpur International,UBN > ICN > KUL,Incheon International Airport > Kuala Lumpur International > Velana International,ICN > KUL > MLE,2023-05-22 13:20:00,2023-05-23 23:45:00,UBN,MLE,3,845,965.66
"25768-2305221320--32558,-31651-1-14213-2305230240",336.4,Asiana Airlines > Philippines AirAsia,Chinggis Khaan > Incheon International Airport,UBN > ICN,Incheon International Airport > Manila Ninoy Aquino,ICN > MNL,2023-05-22 13:20:00,2023-05-23 02:40:00,UBN,MNL,2,435,581.4
"25768-2305221130--32224,-32708-1-25715-2305230755",432.5,Hunnu Air > Air Astana,Chinggis Khaan > Almaty,UBN > ALA,Almaty > Astana Nursultan Nazarbayev,ALA > NQZ,2023-05-22 11:30:00,2023-05-23 07:55:00,UBN,NQZ,2,340,645.83
25768-2305220745--32052-0-14788-2305221340,353.0,MIAT Mongolian Airlines,Chinggis Khaan,UBN,Tokyo Narita,NRT,2023-05-22 07:45:00,2023-05-22 13:40:00,UBN,NRT,1,295,501.33
25768-2305220610--32052-0-15277-2305220825,211.2,MIAT Mongolian Airlines,Chinggis Khaan,UBN,Beijing Capital,PEK,2023-05-22 06:10:00,2023-05-22 08:25:00,UBN,PEK,1,135,306.2
25768-2305221320--32558-1-15458-2305222255,452.5,Asiana Airlines > Asiana Airlines,Chinggis Khaan > Incheon International Airport,UBN > ICN,Incheon International Airport > Phnom Penh,ICN > PNH,2023-05-22 13:20:00,2023-05-22 22:55:00,UBN,PNH,2,520,725.83
"25768-2305221130--32224,-31973,-32036-2-16029-2305231810",816.99,Hunnu Air > Pegasus Airlines > Flynas,Chinggis Khaan > Almaty > Istanbul Sabiha,UBN > ALA > SAW,Almaty > Istanbul Sabiha > Riyadh,ALA > SAW > RUH,2023-05-22 11:30:00,2023-05-23 18:10:00,UBN,RUH,3,835,1245.32
"25768-2305220610--32052,-32442-2-16292-2305230525",353.99,MIAT Mongolian Airlines > China Eastern,Chinggis Khaan > Shanghai PuDong,UBN > PVG,Beijing Capital > Singapore Changi,PEK > SIN,2023-05-22 06:10:00,2023-05-23 05:25:00,UBN,SIN,2,470,610.66
"25768-2305221130--32224,-32708-1-16759-2305222250",458.9,Hunnu Air > Air Astana,Chinggis Khaan > Almaty,UBN > ALA,Almaty > Tashkent,ALA > TAS,2023-05-22 11:30:00,2023-05-22 22:50:00,UBN,TAS,2,335,670.57
"25768-2305221130--32224,-31973-2-16785-2305231700",694.3,Hunnu Air > Pegasus Airlines > Pegasus Airlines,Chinggis Khaan > Almaty > Istanbul Sabiha,UBN > ALA > SAW,Almaty > Istanbul Sabiha > Tbilisi,ALA > SAW > TBS,2023-05-22 11:30:00,2023-05-23 17:00:00,UBN,TBS,3,735,1089.3
"25768-2305221130--32224,-31973-2-16995-2305231510",700.7,Hunnu Air > Pegasus Airlines > Pegasus Airlines,Chinggis Khaan > Almaty > Istanbul Sabiha,UBN > ALA > SAW,Almaty > Istanbul Sabiha > Ben Gurion Intl,ALA > SAW > TLV,2023-05-22 11:30:00,2023-05-23 15:10:00,UBN,TLV,3,725,1092.37
25768-2305221320--32558-1-17075-2305231130,430.93,Asiana Airlines > Asiana Airlines,Chinggis Khaan > Incheon International Airport,UBN > ICN,Incheon International Airport > Taipei Taiwan Taoyuan,ICN > TPE,2023-05-22 13:20:00,2023-05-23 11:30:00,UBN,TPE,2,345,645.93
"25768-2305221320--32558,-32179-1-17606-2305222300",415.1,Asiana Airlines > Jeju Air,Chinggis Khaan > Incheon International Airport,UBN > ICN,Incheon International Airport > Vientiane,ICN > VTE,2023-05-22 13:20:00,2023-05-22 23:00:00,UBN,VTE,2,510,685.1
"17606-2305221330--31767,-32339,-32036-3-9445-2305231220",592.99,Thai Airways > Etihad Airways > Etihad Airways > Flynas,Vientiane > Bangkok Suvarnabhumi > Abu Dhabi International > Riyadh,VTE > BKK > AUH > RUH,Bangkok Suvarnabhumi > Abu Dhabi International > Riyadh > Amman Queen Alia,BKK > AUH > RUH > AMM,2023-05-22 13:30:00,2023-05-23 12:20:00,VTE,AMM,4,705,1027.99
"17606-2305221240--32442,-32439-2-9561-2305232330",764.9,China Eastern > China Eastern > China Southern,Vientiane > Kunming > Urumqi,VTE > KMG > URC,Kunming > Urumqi > Ashgabat,KMG > URC > ASB,2023-05-22 12:40:00,2023-05-23 23:30:00,VTE,ASB,3,645,1129.9
"17606-2305221345--31768,-31488,-32339-2-9618-2305230610",339.99,Thai AirAsia > Thai Lion Air > Etihad Airways,Vientiane > Don Mueang > Mumbai,VTE > DMK > BOM,Don Mueang > Mumbai > Abu Dhabi International,DMK > BOM > AUH,2023-05-22 13:45:00,2023-05-23 06:10:00,VTE,AUH,3,515,661.66
"17606-2305221345--31768,-32339-2-9715-2305230225",380.1,Thai AirAsia > Etihad Airways > Etihad Airways,Vientiane > Bangkok Suvarnabhumi > Abu Dhabi International,VTE > BKK > AUH,Don Mueang > Abu Dhabi International > Bahrain,DMK > AUH > BAH,2023-05-22 13:45:00,2023-05-23 02:25:00,VTE,BAH,3,515,701.77
